"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2017140217353",2017,"140217353",434045,392649,"-1.489081","53.429554","South Yorkshire","Slight",1,1,2017-08-19,"Saturday",12:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Auto traffic signal - out","None","Urban","No","Non-trunk","E01008116",2017-08-19 12:30:00
"2017140217401",2017,"140217401",433654,389285,"-1.495323","53.399343","South Yorkshire","Slight",1,1,2017-08-19,"Saturday",01:12:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008161",2017-08-19 01:12:00
"2017140217445",2017,"140217445",430994,380671,"-1.536167","53.322079","South Yorkshire","Slight",2,1,2017-07-20,"Thursday",19:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007921",2017-07-20 19:00:00
"2017140217453",2017,"140217453",440394,385055,"-1.394501","53.360852","South Yorkshire","Slight",2,1,2017-07-29,"Saturday",14:28:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007967",2017-07-29 14:28:00
"2017140217456",2017,"140217456",433468,385581,"-1.498511","53.366062","South Yorkshire","Slight",1,1,2017-07-21,"Friday",08:35:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lighting unknown","Unknown","Dry","None","None","Urban","No","Non-trunk","E01008047",2017-07-21 08:35:00
"2017140217464",2017,"140217464",432809,384811,"-1.508493","53.359182","South Yorkshire","Slight",2,1,2017-08-19,"Saturday",15:15:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007936",2017-08-19 15:15:00
"2017140217479",2017,"140217479",439113,384932,"-1.413763","53.359843","South Yorkshire","Serious",3,3,2017-08-02,"Wednesday",14:15:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007963",2017-08-02 14:15:00
"2017140217590",2017,"140217590",434532,386369,"-1.482436","53.373077","South Yorkshire","Slight",2,2,2017-08-18,"Friday",16:45:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033272",2017-08-18 16:45:00
"2017140217610",2017,"140217610",434719,388287,"-1.479416","53.390304","South Yorkshire","Slight",2,1,2017-08-20,"Sunday",09:50:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Roundabout",30,"Roundabout","Auto traffic signal","A",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033263",2017-08-20 09:50:00
"2017140217635",2017,"140217635",434274,386196,"-1.486332","53.371538","South Yorkshire","Slight",2,1,2017-08-20,"Sunday",09:45:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008111",2017-08-20 09:45:00
"2017140217645",2017,"140217645",435035,385646,"-1.474956","53.366545","South Yorkshire","Slight",2,1,2017-08-19,"Saturday",02:25:00,"Sheffield","E08000019","E08000019","B",NA,"Unknown",30,"Not at junction or within 20 metres","Data missing or out of range","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008109",2017-08-19 02:25:00
"2017140217666",2017,"140217666",438248,388223,"-1.426363","53.389485","South Yorkshire","Slight",1,1,2017-08-21,"Monday",15:01:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Unknown",30,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007905",2017-08-21 15:01:00
"2017140217730",2017,"140217730",430752,393365,"-1.538571","53.436191","South Yorkshire","Slight",1,1,2017-08-15,"Tuesday",07:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Data missing or out of range","A",NA,"None within 50 metres","Zebra","Daylight","Fine no high winds","Dry","None","None","Rural","No","Non-trunk","E01033280",2017-08-15 07:30:00
"2017140217831",2017,"140217831",435941,385357,"-1.461374","53.363887","South Yorkshire","Slight",2,1,2017-08-22,"Tuesday",10:20:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008096",2017-08-22 10:20:00
"2017140217840",2017,"140217840",436503,390670,"-1.452317","53.411603","South Yorkshire","Slight",2,1,2017-08-22,"Tuesday",23:50:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Other","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007942",2017-08-22 23:50:00
"2017140217896",2017,"140217896",426345,391978,"-1.605021","53.423961","South Yorkshire","Serious",2,1,2017-08-24,"Thursday",14:11:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01008128",2017-08-24 14:11:00
"2017140218034",2017,"140218034",438843,388663,"-1.417363","53.393397","South Yorkshire","Slight",3,2,2017-09-10,"Sunday",15:08:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007904",2017-09-10 15:08:00
"2017140218145",2017,"140218145",430899,387675,"-1.536912","53.385039","South Yorkshire","Fatal",1,1,2017-08-27,"Sunday",14:25:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01008158",2017-08-27 14:25:00
"2017140218233",2017,"140218233",443652,380851,"-1.346129","53.322809","South Yorkshire","Serious",2,1,2017-08-24,"Thursday",16:45:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008023",2017-08-24 16:45:00
"2017140218316",2017,"140218316",437541,390066,"-1.436774","53.406101","South Yorkshire","Slight",2,1,2017-08-25,"Friday",10:01:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Unknown",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007877",2017-08-25 10:01:00
"2017140218370",2017,"140218370",434820,387826,"-1.477948","53.386154","South Yorkshire","Slight",2,1,2017-08-27,"Sunday",19:20:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Stop sign","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033276",2017-08-27 19:20:00
"2017140218537",2017,"140218537",436733,391250,"-1.44879","53.4168","South Yorkshire","Serious",2,4,2017-07-31,"Monday",15:58:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007948",2017-07-31 15:58:00
"2017140218545",2017,"140218545",433741,392460,"-1.493677","53.427874","South Yorkshire","Slight",2,1,2017-08-26,"Saturday",18:48:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Unknown",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008085",2017-08-26 18:48:00
"2017140218599",2017,"140218599",433865,387262,"-1.492366","53.381146","South Yorkshire","Slight",2,1,2017-08-21,"Monday",11:00:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008067",2017-08-21 11:00:00
