"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2018051800615",2018,"051800615",342608,387684,-2.864288,53.382885,"Merseyside","Serious",3,1,2018-03-13,"Tuesday",15:30:00,"Liverpool","E08000012","E08000012","B",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006794",2018-03-13 15:30:00
"2018051800622",2018,"051800622",334499,390663,-2.986799,53.408714,"Merseyside","Slight",2,1,2018-03-19,"Monday",08:50:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights unlit","Other","Dry","None","None","Urban","No","Non-trunk","E01033762",2018-03-19 08:50:00
"2018051800623",2018,"051800623",335633,390784,-2.969768,53.409941,"Merseyside","Slight",2,1,2018-03-19,"Monday",16:45:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033758",2018-03-19 16:45:00
"2018051800624",2018,"051800624",335051,390029,-2.978366,53.403085,"Merseyside","Slight",1,1,2018-03-18,"Sunday",03:05:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","One way street",30,"unknown (self reported)","unknown (self reported)",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lighting unknown","Unknown","Dry","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Non-trunk","E01033761",2018-03-18 03:05:00
"2018051800626",2018,"051800626",335775,389242,-2.967317,53.3961,"Merseyside","Slight",2,2,2018-02-20,"Tuesday",16:20:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006673",2018-02-20 16:20:00
"2018051800629",2018,"051800629",339070,395764,-2.919035,53.455106,"Merseyside","Serious",2,1,2018-03-19,"Monday",19:00:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lighting unknown","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006662",2018-03-19 19:00:00
"2018051800630",2018,"051800630",337611,388462,-2.939556,53.38931,"Merseyside","Slight",2,1,2018-03-15,"Thursday",19:20:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006551",2018-03-15 19:20:00
"2018051800640",2018,"051800640",339168,394716,-2.917357,53.445699,"Merseyside","Slight",2,1,2018-03-08,"Thursday",14:57:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Zebra","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006598",2018-03-08 14:57:00
"2018051800642",2018,"051800642",337301,387719,-2.944069,53.382596,"Merseyside","Slight",2,1,2018-03-17,"Saturday",20:30:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Slip road","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01006522",2018-03-17 20:30:00
"2018051800643",2018,"051800643",334107,390184,-2.992595,53.404361,"Merseyside","Slight",2,1,2018-03-20,"Tuesday",17:20:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033752",2018-03-20 17:20:00
"2018051800647",2018,"051800647",338114,393733,-2.93303,53.436742,"Merseyside","Slight",2,6,2018-03-21,"Wednesday",16:15:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",40,"More than 4 arms (not roundabout)","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006603",2018-03-21 16:15:00
"2018051800650",2018,"051800650",334664,393351,-2.984875,53.432892,"Merseyside","Slight",2,1,2018-03-22,"Thursday",08:45:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006778",2018-03-22 08:45:00
"2018051800651",2018,"051800651",337756,389369,-2.937555,53.397479,"Merseyside","Slight",2,1,2018-03-18,"Sunday",15:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Unknown","unknown (self reported)","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Non-trunk","E01006722",2018-03-18 15:00:00
"2018051800654",2018,"051800654",336954,388514,-2.949444,53.3897,"Merseyside","Serious",1,1,2018-03-22,"Thursday",13:00:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006549",2018-03-22 13:00:00
"2018051800656",2018,"051800656",338443,389417,-2.927234,53.397991,"Merseyside","Slight",1,1,2018-03-16,"Friday",14:25:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006724",2018-03-16 14:25:00
"2018051800668",2018,"051800668",340631,387900,-2.894047,53.384608,"Merseyside","Serious",1,1,2018-03-21,"Wednesday",02:55:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006597",2018-03-21 02:55:00
"2018051800669",2018,"051800669",341175,392519,-2.886732,53.426182,"Merseyside","Slight",2,1,2018-03-19,"Monday",17:45:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006568",2018-03-19 17:45:00
"2018051800674",2018,"051800674",335614,388437,-2.969574,53.388846,"Merseyside","Serious",1,1,2018-03-01,"Thursday",21:05:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006676",2018-03-01 21:05:00
"2018051800678",2018,"051800678",334802,392602,-2.982643,53.426178,"Merseyside","Slight",2,1,2018-03-25,"Sunday",20:23:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033764",2018-03-25 20:23:00
"2018051800681",2018,"051800681",336289,390692,-2.959882,53.409194,"Merseyside","Serious",1,1,2018-03-26,"Monday",18:05:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006747",2018-03-26 18:05:00
"2018051800688",2018,"051800688",337073,397075,-2.949367,53.466653,"Merseyside","Fatal",1,1,2018-03-27,"Tuesday",16:38:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006652",2018-03-27 16:38:00
"2018051800696",2018,"051800696",338748,393078,-2.92336,53.430929,"Merseyside","Slight",2,1,2018-03-28,"Wednesday",17:21:00,"Liverpool","E08000012","E08000012","B",NA,"Dual carriageway",20,"More than 4 arms (not roundabout)","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006618",2018-03-28 17:21:00
"2018051800703",2018,"051800703",336136,390019,-2.962047,53.403127,"Merseyside","Slight",2,2,2018-01-26,"Friday",02:45:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","Auto signal part defective","None","Urban","Yes","Non-trunk","E01006513",2018-01-26 02:45:00
"2018051800706",2018,"051800706",341240,390272,-2.885335,53.405994,"Merseyside","Slight",2,1,2018-03-28,"Wednesday",10:11:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"More than 4 arms (not roundabout)","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006773",2018-03-28 10:11:00
