"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2019051913297",2019,"051913297",340153,385492,-2.900776,53.362912,"Merseyside","Slight",3,1,2019-12-19,"Thursday",10:20:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Roundabout",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006742",2019-12-19 10:20:00
"2019051913302",2019,"051913302",335749,391067,-2.96808,53.412499,"Merseyside","Serious",1,1,2019-12-22,"Sunday",01:45:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Other","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033758",2019-12-22 01:45:00
"2019051913306",2019,"051913306",343582,388426,-2.84978,53.389659,"Merseyside","Slight",1,1,2019-12-17,"Tuesday",07:41:00,"Liverpool","E08000012","E08000012","B",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006708",2019-12-17 07:41:00
"2019051913309",2019,"051913309",335053,394155,-2.979187,53.440165,"Merseyside","Slight",3,1,2019-12-19,"Thursday",11:10:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01006699",2019-12-19 11:10:00
"2019051913311",2019,"051913311",336746,390981,-2.953066,53.411846,"Merseyside","Slight",1,1,2019-12-23,"Monday",10:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006696",2019-12-23 10:00:00
"2019051913313",2019,"051913313",333864,391701,-2.996567,53.417963,"Merseyside","Slight",2,1,2019-12-23,"Monday",11:00:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Roadworks","None","Urban","Yes","Non-trunk","E01006776",2019-12-23 11:00:00
"2019051913318",2019,"051913318",339602,386221,-2.909194,53.369401,"Merseyside","Fatal",2,3,2019-12-23,"Monday",20:40:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006680",2019-12-23 20:40:00
"2019051913319",2019,"051913319",344100,389419,-2.842168,53.398639,"Merseyside","Slight",1,1,2019-10-19,"Saturday",23:40:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01006708",2019-10-19 23:40:00
"2019051913327",2019,"051913327",337802,392267,-2.937436,53.42353,"Merseyside","Slight",2,1,2019-12-19,"Thursday",20:39:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006760",2019-12-19 20:39:00
"2019051913328",2019,"051913328",345251,382908,-2.82373,53.340241,"Merseyside","Slight",2,1,2019-09-21,"Saturday",18:15:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006754",2019-09-21 18:15:00
"2019051913329",2019,"051913329",337118,397098,-2.948694,53.466865,"Merseyside","Slight",2,1,2019-12-20,"Friday",10:25:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006652",2019-12-20 10:25:00
"2019051913330",2019,"051913330",335828,394847,-2.967663,53.44648,"Merseyside","Slight",2,2,2019-12-25,"Wednesday",18:30:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006610",2019-12-25 18:30:00
"2019051913331",2019,"051913331",342640,385206,-2.863357,53.360617,"Merseyside","Serious",1,1,2019-12-17,"Tuesday",16:45:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006533",2019-12-17 16:45:00
"2019051913339",2019,"051913339",338175,394391,-2.932241,53.442662,"Merseyside","Slight",2,1,2019-12-26,"Thursday",17:14:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006732",2019-12-26 17:14:00
"2019051913340",2019,"051913340",335598,388460,-2.969819,53.389051,"Merseyside","Slight",2,3,2019-12-26,"Thursday",18:40:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006518",2019-12-26 18:40:00
"2019051913341",2019,"051913341",338695,397142,-2.924951,53.467447,"Merseyside","Slight",1,1,2019-12-25,"Wednesday",01:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006653",2019-12-25 01:00:00
"2019051913342",2019,"051913342",334507,390663,-2.986679,53.408715,"Merseyside","Slight",1,1,2019-12-28,"Saturday",00:04:00,"Liverpool","E08000012","E08000012","A",NA,"One way street",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033762",2019-12-28 00:04:00
"2019051913344",2019,"051913344",338623,390782,-2.924794,53.41028,"Merseyside","Slight",1,1,2019-12-22,"Sunday",19:17:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01032509",2019-12-22 19:17:00
"2019051913354",2019,"051913354",338053,390754,-2.933362,53.409961,"Merseyside","Serious",1,3,2019-12-29,"Sunday",13:45:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006692",2019-12-29 13:45:00
"2019051913356",2019,"051913356",342399,383578,-2.866681,53.345959,"Merseyside","Slight",2,1,2019-12-05,"Thursday",20:12:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",40,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining + high winds","Wet or damp","None","None","Rural","Yes","Non-trunk","E01006739",2019-12-05 20:12:00
"2019051913358",2019,"051913358",342215,395391,-2.871611,53.452109,"Merseyside","Slight",2,1,2019-12-30,"Monday",10:19:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006668",2019-12-30 10:19:00
"2019051913359",2019,"051913359",339569,385118,-2.909479,53.359484,"Merseyside","Slight",2,1,2019-12-30,"Monday",09:05:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006688",2019-12-30 09:05:00
"2019052000002",2019,"052000002",342264,389347,-2.869764,53.397794,"Merseyside","Serious",2,1,2019-12-31,"Tuesday",09:15:00,"Liverpool","E08000012","E08000012","B",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006775",2019-12-31 09:15:00
"2019052000005",2019,"052000005",335563,387588,-2.970167,53.38121,"Merseyside","Serious",1,1,2019-12-30,"Monday",16:30:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01033767",2019-12-30 16:30:00
